disposition,period,duration,transit_depth,planet_radius,star_temp,star_radius,model_snr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,ra,dec,sma,display_name,source_kepler,source_tess
1,10.9245478,1.8716477,653.537141,1.9015018,4884.0,0.74413,23.0,0.0,0.0,0.0,0.0,38.271253,-10.352178,0.0819,TOI-461.01,False,True
0,3.1129681,2.308,585.0,1.5002,4104.0,0.69,23.0,0.0,0.0,0.0,0.0,79.04324,30.585072,0.0819,TOI-4610.01,False,True
2,5.2289874,3.386,320.0,2.3513,6213.0,1.28,23.0,0.0,0.0,0.0,0.0,73.841599,19.280926,0.0819,TOI-4611.01,False,True
2,13.8338893,1.4260598,8899.362156,10.4349704,4225.95,0.876814,23.0,0.0,0.0,0.0,0.0,38.153496,16.337623,0.0819,TOI-4614.01,False,True
2,5.3193755,6.6913995,6537.0839819,19.6684639,6350.0,2.3693399,23.0,0.0,0.0,0.0,0.0,96.679195,25.205001,0.0819,TOI-4615.01,False,True
2,1.5538188,0.923936,3449.9519182,1.2643202,3244.0,0.192729,23.0,0.0,0.0,0.0,0.0,14.818088,13.860795,0.0819,TOI-4616.01,False,True
2,3.4878754,2.8827447,18093.4842065,16.8851071,5752.44,1.22041,23.0,0.0,0.0,0.0,0.0,71.022672,22.567602,0.0819,TOI-4617.01,False,True
2,3.4732399,4.3731099,10338.2192807,16.6589645,7406.97,1.56373,23.0,0.0,0.0,0.0,0.0,91.108286,22.49945,0.0819,TOI-4619.01,False,True
2,4.1074291,3.0844055,900.9217753,3.971632,5205.0,1.30055,23.0,0.0,0.0,0.0,0.0,36.276465,1.32355,0.0819,TOI-462.01,False,True
2,1.3887494,1.38,3301.0,15.9057,7825.0,2.08,23.0,0.0,0.0,0.0,0.0,68.071463,33.396384,0.0819,TOI-4620.01,False,True
2,2.191342,1.8100691,1062.791258,2.301946,4384.23,0.720126,23.0,0.0,0.0,0.0,0.0,65.653481,25.699878,0.0819,TOI-4625.01,False,True
2,17.4756122,2.895,790.0,2.65592,5387.2,0.84,23.0,0.0,0.0,0.0,0.0,205.513548,-48.466443,0.0819,TOI-4626.01,False,True
0,23.1438551,5.7659467,6955.8738937,13.2171669,5356.0,1.06356,23.0,0.0,0.0,0.0,0.0,127.649986,-58.528508,0.0819,TOI-4627.01,False,True
2,714.6970956,5.6919436,457.0864505,2.491011,6324.0,1.12577,23.0,0.0,0.0,0.0,0.0,275.943112,-68.34495,0.0819,TOI-4629.01,False,True
0,2.53405,1.944,4070.0,26.5362,6497.8,1.65,23.0,0.0,0.0,0.0,0.0,48.957233,-32.802396,0.0819,TOI-463.01,False,True
2,721.5622191,4.5933413,2177.931991,4.5521238,6294.0,0.968886,23.0,0.0,0.0,0.0,0.0,230.887224,-25.370615,0.0819,TOI-4630.01,False,True
2,33.6356252,3.884357,724.0198395,2.3945586,5614.0,0.821642,23.0,0.0,0.0,0.0,0.0,137.524773,75.610842,0.0819,TOI-4631.01,False,True
2,63.1448519,4.9925509,1697.0188103,2.8828549,4152.0,0.702045,23.0,0.0,0.0,0.0,0.0,276.862418,45.454489,0.0819,TOI-4632.01,False,True
1,271.938639,11.1292466,483.1688883,3.5295923,5490.04,1.5819,23.0,0.0,0.0,0.0,0.0,256.843102,62.475548,0.0819,TOI-4633.01,False,True
0,0.8706763,1.007,1861.0,6.52133,6121.0,1.47,23.0,0.0,0.0,0.0,0.0,64.644978,19.179039,0.0819,TOI-4634.01,False,True
0,49.1077047,2.9402319,28125.1452075,12.3506372,4358.0,0.72245,23.0,0.0,0.0,0.0,0.0,33.630248,8.079261,0.0819,TOI-4635.01,False,True
0,42.8289152,2.3248526,85688.8204519,8.539416,3090.0,0.289034,23.0,0.0,0.0,0.0,0.0,56.730555,24.187804,0.0819,TOI-4636.01,False,True
2,14.3540583,2.5122529,1053.0719668,2.8052104,5142.48,0.86465,23.0,0.0,0.0,0.0,0.0,33.26482,19.402667,0.0819,TOI-4637.01,False,True
1,10.2829583,3.5348916,865.1246457,2.7186716,5700.0,0.894563,23.0,0.0,0.0,0.0,0.0,12.820663,12.787986,0.0819,TOI-4638.01,False,True
2,3.990679,2.7900392,670.2495772,2.7025526,6153.0,1.02672,23.0,0.0,0.0,0.0,0.0,27.314546,21.703491,0.0819,TOI-4639.01,False,True
2,13.0780555,4.4541336,932.1214968,3.3632641,6153.0,1.02672,23.0,0.0,0.0,0.0,0.0,27.314546,21.703491,0.0819,TOI-4639.02,False,True
0,0.8185672,0.9809687,44712.1811611,4.1552603,31000.0,0.18,23.0,0.0,0.0,0.0,0.0,32.169791,-9.046045,0.0819,TOI-464.01,False,True
2,2.6857229,2.2391182,632.8097747,2.8622325,5978.0,1.06715,23.0,0.0,0.0,0.0,0.0,38.205319,10.072466,0.0819,TOI-4640.01,False,True
1,22.0933922,5.4095076,2633.6009111,9.7603293,6798.4,1.75449,23.0,0.0,0.0,0.0,0.0,42.558202,25.333533,0.0819,TOI-4641.01,False,True
2,3.6022377,1.032552,2229.9856882,1.1671855,3266.0,0.242091,23.0,0.0,0.0,0.0,0.0,30.884661,6.81587,0.0819,TOI-4642.01,False,True
2,5.0256637,1.8885767,650.1415697,1.4655752,3782.0,0.518021,23.0,0.0,0.0,0.0,0.0,32.217966,4.306928,0.0819,TOI-4643.01,False,True
2,10.7387039,1.5317637,803.3539058,1.7168904,3782.0,0.518021,23.0,0.0,0.0,0.0,0.0,32.217966,4.306928,0.0819,TOI-4643.02,False,True
2,0.3181853,0.762,480.0,1.78228,4242.23,0.75,23.0,0.0,0.0,0.0,0.0,41.72889,10.025975,0.0819,TOI-4644.01,False,True
2,5.0872348,8.035,4037.0,17.9284,8972.0,3.02,23.0,0.0,0.0,0.0,0.0,230.71059,-59.835375,0.0819,TOI-4645.01,False,True
2,8.9299483,3.2002668,26516.4016202,12.6566078,4379.0,0.777586,23.0,0.0,0.0,0.0,0.0,72.799607,50.097926,0.0819,TOI-4646.01,False,True
2,8.8346147,3.0143987,646.0966072,2.5385619,5991.0,0.968041,23.0,0.0,0.0,0.0,0.0,5.246066,12.324003,0.0819,TOI-4647.01,False,True
2,11.0696104,3.1681143,591.1055416,2.5924247,5991.0,0.968041,23.0,0.0,0.0,0.0,0.0,5.246066,12.324003,0.0819,TOI-4647.02,False,True
2,15.0758735,3.502,645.0,2.41942,5744.71,1.01,23.0,0.0,0.0,0.0,0.0,29.956527,16.346694,0.0819,TOI-4649.01,False,True
2,2.6672418,2.858,11150.0,8.5917,4432.0,0.77,23.0,0.0,0.0,0.0,0.0,334.328447,-32.861291,0.0819,TOI-4650.01,False,True
2,11.1878978,2.457,8190.0,10.1018,5721.0,1.07,23.0,0.0,0.0,0.0,0.0,325.099478,-46.296628,0.0819,TOI-4651.01,False,True
2,18.6224802,4.088,9890.0,12.759,5654.5,0.99,23.0,0.0,0.0,0.0,0.0,326.341174,-48.133805,0.0819,TOI-4652.01,False,True
2,16.3764188,4.775,1230.0,4.23355,6397.0,1.24,23.0,0.0,0.0,0.0,0.0,342.755394,-71.741896,0.0819,TOI-4653.01,False,True
2,10.6936683,2.411,10680.0,12.2512,5820.0,1.14,23.0,0.0,0.0,0.0,0.0,321.394406,-21.79841,0.0819,TOI-4654.01,False,True
2,3.6749802,1.743,23820.0,11.714,5134.0,0.72,23.0,0.0,0.0,0.0,0.0,337.171555,-23.935763,0.0819,TOI-4655.01,False,True
2,3.439221,1.693,5050.0,6.2369,5053.0,0.87,23.0,0.0,0.0,0.0,0.0,2.911029,-38.010267,0.0819,TOI-4656.01,False,True
2,8.115667,0.9600196,1807.4400226,5.8543726,6200.0,1.35175,23.0,0.0,0.0,0.0,0.0,355.018479,-15.946346,0.0819,TOI-4657.01,False,True
2,6.0142432,2.262,1210.0,2.96676,5575.0,0.85,23.0,0.0,0.0,0.0,0.0,355.53548,-39.061086,0.0819,TOI-4658.01,False,True
2,1.0451165,0.794,1010.0,6.13091,5921.2,1.52,23.0,0.0,0.0,0.0,0.0,58.814237,-20.31271,0.0819,TOI-4659.01,False,True
2,1.5090806,1.796,26050.0,14.3177,4674.0,0.84,23.0,0.0,0.0,0.0,0.0,51.999785,12.523415,0.0819,TOI-4660.01,False,True
2,8.8085782,1.92,9550.0,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,40.520173,-17.50173,0.0819,TOI-4661.01,False,True
2,4.7034187,1.937,1390.0,2.58065,4481.0,0.69,23.0,0.0,0.0,0.0,0.0,57.516031,-31.094025,0.0819,TOI-4662.01,False,True
2,5.2916448,2.645,17870.0,10.1289,4397.1,0.75,23.0,0.0,0.0,0.0,0.0,61.083254,-49.123531,0.0819,TOI-4663.01,False,True
2,3.0002713,3.519,8490.0,12.4821,5902.3,1.26,23.0,0.0,0.0,0.0,0.0,54.66524,4.92143,0.0819,TOI-4664.01,False,True
2,3.6831574,4.43,6190.0,12.4845,6304.0,1.66,23.0,0.0,0.0,0.0,0.0,56.300399,-41.309838,0.0819,TOI-4665.01,False,True
1,2.9093856,2.075,45160.0,12.8688,3666.0,0.59,23.0,0.0,0.0,0.0,0.0,56.289886,-39.06318,0.0819,TOI-4666.01,False,True
2,17.9450925,1.673,16550.0,13.3791,5681.0,1.01,23.0,0.0,0.0,0.0,0.0,37.24398,1.309474,0.0819,TOI-4667.01,False,True
2,1.0049552,0.92,8600.0,5.19137,3210.0,0.42,23.0,0.0,0.0,0.0,0.0,52.647353,-35.203715,0.0819,TOI-4668.01,False,True
0,0.2476684,0.401,2460.0,5.81442,4886.0,0.75,23.0,0.0,0.0,0.0,0.0,46.905585,-17.894406,0.0819,TOI-4669.01,False,True
0,1.734422,2.32,1230.0,4.24151,5890.0,0.94,23.0,0.0,0.0,0.0,0.0,89.897418,-40.395746,0.0819,TOI-467.01,False,True
2,15.5014296,1.663,90070.0,10.8287,3382.0,0.36,23.0,0.0,0.0,0.0,0.0,61.665802,-39.44461,0.0819,TOI-4670.01,False,True
2,17.1470323,3.895,2310.0,5.37173,5689.0,1.13,23.0,0.0,0.0,0.0,0.0,43.695622,-4.863004,0.0819,TOI-4671.01,False,True
2,6.6132132,5.646,10010.0,15.5423,6110.0,1.58,23.0,0.0,0.0,0.0,0.0,35.215761,-1.826042,0.0819,TOI-4672.01,False,True
2,4.8667353,0.728,6370.0,16.8337,5383.0,1.03,23.0,0.0,0.0,0.0,0.0,53.296574,-8.258428,0.0819,TOI-4673.01,False,True
2,4.2430633,3.582,7270.0,12.965,5595.0,1.53,23.0,0.0,0.0,0.0,0.0,54.457028,-24.612628,0.0819,TOI-4674.01,False,True
2,3.5779775,1.795,830.0,2.15124,3991.0,0.61,23.0,0.0,0.0,0.0,0.0,50.542788,-4.111673,0.0819,TOI-4675.01,False,True
2,13.291966,2.48,7360.0,8.65633,5042.0,0.9,23.0,0.0,0.0,0.0,0.0,62.72425,-49.383201,0.0819,TOI-4676.01,False,True
2,4.0589926,0.789,2440.0,5.84962,5556.0,0.99,23.0,0.0,0.0,0.0,0.0,54.371568,-43.70451,0.0819,TOI-4677.01,False,True
2,4.7743169,2.968,10690.0,12.3583,5549.0,1.18,23.0,0.0,0.0,0.0,0.0,55.001711,-14.068976,0.0819,TOI-4678.01,False,True
2,6.8170909,4.392584,2977.5740385,7.4200144,4955.0,1.25717,23.0,0.0,0.0,0.0,0.0,61.899944,11.517544,0.0819,TOI-4679.01,False,True
2,17.4314043,4.06,8180.0,9.8169,5923.0,1.08,23.0,0.0,0.0,0.0,0.0,82.157034,-27.031688,0.0819,TOI-4680.01,False,True
2,3.0421828,2.628,20390.0,14.5498,5582.5,1.0,23.0,0.0,0.0,0.0,0.0,68.143794,-4.785446,0.0819,TOI-4681.01,False,True
0,6.7934811,1.824,5400.0,15.1938,6121.0,1.92,23.0,0.0,0.0,0.0,0.0,79.684211,0.292396,0.0819,TOI-4682.01,False,True
0,3.0929206,2.248,5640.0,11.6629,5787.4,1.43,23.0,0.0,0.0,0.0,0.0,81.1665,1.757343,0.0819,TOI-4683.01,False,True
2,6.4879123,1.648,7260.0,16.7425,6782.0,1.73,23.0,0.0,0.0,0.0,0.0,73.583455,7.775395,0.0819,TOI-4684.01,False,True
2,7.0308254,3.198,1560.0,3.61495,5516.0,0.9,23.0,0.0,0.0,0.0,0.0,74.236863,2.66232,0.0819,TOI-4685.01,False,True
2,7.9461192,2.339,8750.0,13.6973,5416.0,1.38,23.0,0.0,0.0,0.0,0.0,74.254788,-15.10348,0.0819,TOI-4686.01,False,True
2,3.313358,3.014,6230.0,14.6999,6209.0,1.87,23.0,0.0,0.0,0.0,0.0,82.82353,14.314367,0.0819,TOI-4687.01,False,True
2,7.7688831,1.353,7970.0,11.4556,5851.0,1.14,23.0,0.0,0.0,0.0,0.0,67.157759,14.533291,0.0819,TOI-4688.01,False,True
2,2.4337374,1.835,12540.0,8.67796,4294.3,0.74,23.0,0.0,0.0,0.0,0.0,63.49606,2.762296,0.0819,TOI-4689.01,False,True
1,13.6308024,4.3426564,1179.1033339,3.5493962,6114.0,1.00528,23.0,0.0,0.0,0.0,0.0,93.057845,-14.649317,0.0819,TOI-469.01,False,True
2,8.5725884,4.495,4880.0,10.4135,5807.0,1.5,23.0,0.0,0.0,0.0,0.0,76.320243,-44.654977,0.0819,TOI-4691.01,False,True
2,4.0519584,0.666,5310.0,10.7206,5147.0,1.12,23.0,0.0,0.0,0.0,0.0,66.070044,-47.111686,0.0819,TOI-4692.01,False,True
2,5.629318,1.847,8030.0,14.4974,5885.0,1.53,23.0,0.0,0.0,0.0,0.0,83.000492,-2.417632,0.0819,TOI-4694.01,False,True
2,35.7861915,2.924,20160.0,13.2073,5755.0,0.85,23.0,0.0,0.0,0.0,0.0,64.197037,-21.610135,0.0819,TOI-4695.01,False,True
2,4.1249095,3.025,5480.0,10.7709,6007.5,1.44,23.0,0.0,0.0,0.0,0.0,60.585987,12.414279,0.0819,TOI-4696.01,False,True
2,5.0274739,6.229,4070.0,13.8852,5178.0,2.12,23.0,0.0,0.0,0.0,0.0,64.84729,-4.547885,0.0819,TOI-4697.01,False,True
2,4.2333233,2.325,10850.0,12.5093,5696.0,1.14,23.0,0.0,0.0,0.0,0.0,78.673355,14.447352,0.0819,TOI-4698.01,False,True
2,10.1766089,4.474,7980.0,11.0026,5452.0,1.19,23.0,0.0,0.0,0.0,0.0,82.30396,-10.328696,0.0819,TOI-4699.01,False,True
1,12.1914558,3.3188127,2625.0570737,4.6131319,5418.0,0.840971,23.0,0.0,0.0,0.0,0.0,94.009904,-25.031411,0.0819,TOI-470.01,False,True
2,8.5821795,3.835,6790.0,9.30439,5818.0,1.1,23.0,0.0,0.0,0.0,0.0,72.793934,-8.44732,0.0819,TOI-4701.01,False,True
2,3.121702,3.323,12650.0,14.8115,5944.0,1.29,23.0,0.0,0.0,0.0,0.0,68.219308,-3.737468,0.0819,TOI-4702.01,False,True
2,5.1155806,3.042,6250.0,13.6976,6349.0,1.71,23.0,0.0,0.0,0.0,0.0,76.580083,13.772207,0.0819,TOI-4703.01,False,True
2,11.9140328,5.076,3050.0,9.89059,5359.0,1.77,23.0,0.0,0.0,0.0,0.0,72.164943,12.95525,0.0819,TOI-4705.01,False,True
2,735.982363,5.289,9100.0,12.541,5309.0,1.01,23.0,0.0,0.0,0.0,0.0,90.488285,-29.136423,0.0819,TOI-4706.01,False,True
2,0.4709937,0.336,1900.0,14.5973,6719.0,1.47,23.0,0.0,0.0,0.0,0.0,101.244048,-14.546664,0.0819,TOI-4707.01,False,True
2,3.3560085,3.354,10850.0,15.1419,5906.0,1.27,23.0,0.0,0.0,0.0,0.0,91.473323,0.357256,0.0819,TOI-4708.01,False,True
2,1.4798437,2.702,3090.0,8.37272,5475.0,1.5,23.0,0.0,0.0,0.0,0.0,84.166705,-38.519128,0.0819,TOI-4710.01,False,True
2,3.7081082,6.54,1490.0,13.6266,5337.0,3.56,23.0,0.0,0.0,0.0,0.0,107.311621,-11.063261,0.0819,TOI-4711.01,False,True
2,8.8720052,3.592,4370.0,8.76898,5626.0,1.31,23.0,0.0,0.0,0.0,0.0,86.421113,-12.128385,0.0819,TOI-4712.01,False,True
2,7.9144674,3.114,20760.0,14.5746,5431.0,1.0,23.0,0.0,0.0,0.0,0.0,94.936966,-5.719195,0.0819,TOI-4714.01,False,True
0,6.4274159,1.277,3940.0,12.9491,6227.0,1.58,23.0,0.0,0.0,0.0,0.0,105.00193,-2.339506,0.0819,TOI-4715.01,False,True
2,5.2376102,6.518,3830.0,16.2444,7666.0,2.59,23.0,0.0,0.0,0.0,0.0,105.24334,-2.259145,0.0819,TOI-4716.01,False,True
2,4.1583367,3.043,9610.0,16.0152,8131.7,1.55,23.0,0.0,0.0,0.0,0.0,105.737414,-0.80334,0.0819,TOI-4717.01,False,True
2,5.1409029,2.265,5830.0,8.29803,6282.4,1.07,23.0,0.0,0.0,0.0,0.0,98.690645,4.395871,0.0819,TOI-4718.01,False,True
2,14.3953055,2.87,17315.0,11.615,4850.0,0.77,23.0,0.0,0.0,0.0,0.0,91.094456,-16.340258,0.0819,TOI-4719.01,False,True
2,3.7810832,3.069,8030.0,15.3456,6364.0,1.59,23.0,0.0,0.0,0.0,0.0,104.182427,-7.824428,0.0819,TOI-4720.01,False,True
2,4.0086493,2.468972,9213.7506419,7.2935622,4779.0,0.77199,23.0,0.0,0.0,0.0,0.0,92.32577,11.411488,0.0819,TOI-4721.01,False,True
2,10.8910909,3.992,4350.0,10.6208,6619.0,1.61,23.0,0.0,0.0,0.0,0.0,103.329839,-12.503913,0.0819,TOI-4722.01,False,True
2,3.6590997,2.955,8630.0,14.6976,6624.0,1.58,23.0,0.0,0.0,0.0,0.0,101.227819,-14.290038,0.0819,TOI-4723.01,False,True
2,3.572359,2.731,1300.0,3.43709,5730.0,0.92,23.0,0.0,0.0,0.0,0.0,100.907325,-10.584142,0.0819,TOI-4724.01,False,True
2,2.0763072,1.223,16220.0,12.6426,5805.0,0.95,23.0,0.0,0.0,0.0,0.0,108.008894,15.348909,0.0819,TOI-4725.01,False,True
2,4.2971136,2.775,26010.0,14.1426,5203.0,0.85,23.0,0.0,0.0,0.0,0.0,92.729819,-13.166915,0.0819,TOI-4726.01,False,True
2,7.151653,1.193,11740.0,22.4773,5635.0,1.14,23.0,0.0,0.0,0.0,0.0,90.272905,-2.287897,0.0819,TOI-4727.01,False,True
2,6.0879495,1.639,26720.0,12.8134,3971.0,0.66,23.0,0.0,0.0,0.0,0.0,104.856724,9.377591,0.0819,TOI-4728.01,False,True
2,6.9279673,1.868,6830.0,9.55039,5950.0,1.04,23.0,0.0,0.0,0.0,0.0,99.131437,-2.137649,0.0819,TOI-4729.01,False,True
2,4.0681112,3.284,2150.0,9.75584,7070.0,1.78,23.0,0.0,0.0,0.0,0.0,90.620926,16.49946,0.0819,TOI-4730.01,False,True
2,1.4553693,1.236,9810.0,13.4308,6344.5,1.25,23.0,0.0,0.0,0.0,0.0,97.14726,14.940385,0.0819,TOI-4731.01,False,True
2,1.8911553,1.085,14530.0,21.7999,5711.0,1.01,23.0,0.0,0.0,0.0,0.0,102.67513,-18.384855,0.0819,TOI-4732.01,False,True
2,5.3054422,3.785,18200.0,17.4742,6473.0,1.27,23.0,0.0,0.0,0.0,0.0,96.000589,14.012921,0.0819,TOI-4733.01,False,True
2,6.2356356,5.544,2470.0,9.02698,5854.0,1.76,23.0,0.0,0.0,0.0,0.0,90.358122,12.547883,0.0819,TOI-4734.01,False,True
2,3.541053,2.031,21620.0,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,100.89956,-5.551933,0.0819,TOI-4735.01,False,True
2,2.8564778,4.678,5320.0,21.5886,5777.0,1.65,23.0,0.0,0.0,0.0,0.0,94.809455,0.651664,0.0819,TOI-4736.01,False,True
1,9.3202467,4.963,2200.0,7.8768,5916.0,1.67,23.0,0.0,0.0,0.0,0.0,103.410508,-13.436384,0.0819,TOI-4737.01,False,True
0,4.6498719,4.995,8110.0,16.6839,9056.0,1.78,23.0,0.0,0.0,0.0,0.0,87.824224,13.745892,0.0819,TOI-4738.01,False,True
2,5.7728793,3.883,6900.0,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,92.373395,-6.061524,0.0819,TOI-4740.01,False,True
2,2.4849639,2.977,6830.0,14.0194,6252.0,1.6,23.0,0.0,0.0,0.0,0.0,105.418571,2.18915,0.0819,TOI-4741.01,False,True
2,4.1034672,2.918,6920.0,10.5038,6753.0,1.27,23.0,0.0,0.0,0.0,0.0,103.526509,5.47603,0.0819,TOI-4742.01,False,True
2,6.2185453,3.122,7840.0,19.4459,7968.0,2.14,23.0,0.0,0.0,0.0,0.0,108.746489,-0.242934,0.0819,TOI-4743.01,False,True
2,4.8013522,4.644,4690.0,14.2355,6399.9,2.11,23.0,0.0,0.0,0.0,0.0,95.81556,4.896407,0.0819,TOI-4744.01,False,True
2,4.413935,2.604,10370.0,13.3105,5972.0,1.28,23.0,0.0,0.0,0.0,0.0,104.738312,7.944615,0.0819,TOI-4745.01,False,True
2,7.5395871,2.44,2920.0,4.39334,5223.0,0.78,23.0,0.0,0.0,0.0,0.0,79.129717,-41.447416,0.0819,TOI-4746.01,False,True
2,5.2192426,2.45,1500.0,3.8343,5688.0,0.99,23.0,0.0,0.0,0.0,0.0,86.427665,-45.029229,0.0819,TOI-4747.01,False,True
2,4.1018859,3.576,10690.0,13.8992,6327.7,1.31,23.0,0.0,0.0,0.0,0.0,100.933213,13.599214,0.0819,TOI-4748.01,False,True
2,1.3832999,2.774,9020.0,16.4864,5786.0,1.16,23.0,0.0,0.0,0.0,0.0,93.128141,6.245159,0.0819,TOI-4749.01,False,True
2,8.2617663,2.5663307,1418.3308985,2.3414536,4105.0,0.6194,23.0,0.0,0.0,0.0,0.0,86.748329,-32.532543,0.0819,TOI-475.01,False,True
2,3.2141617,1.618,3370.0,11.8959,7137.0,1.72,23.0,0.0,0.0,0.0,0.0,87.074174,-15.199497,0.0819,TOI-4750.01,False,True
2,3.6014534,3.747,10790.0,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,105.842099,1.681222,0.0819,TOI-4751.01,False,True
2,5.0467874,4.516,7190.0,9.9097,6252.0,1.08,23.0,0.0,0.0,0.0,0.0,103.832704,1.1053,0.0819,TOI-4752.01,False,True
2,5.3970484,6.194,2800.0,11.7601,5996.0,2.24,23.0,0.0,0.0,0.0,0.0,97.617333,14.058323,0.0819,TOI-4753.01,False,True
2,3.6307276,3.198,10550.0,14.0586,6350.0,1.25,23.0,0.0,0.0,0.0,0.0,99.476085,-14.040744,0.0819,TOI-4754.01,False,True
2,22.7273078,2.485,6510.0,19.0824,6243.0,1.98,23.0,0.0,0.0,0.0,0.0,93.487675,-37.668865,0.0819,TOI-4755.01,False,True
2,8.0823172,1.414,4360.0,15.2282,5351.5,0.98,23.0,0.0,0.0,0.0,0.0,100.862497,-7.196044,0.0819,TOI-4756.01,False,True
2,2.0804611,3.608,5260.0,11.5464,6434.0,1.6,23.0,0.0,0.0,0.0,0.0,103.342745,-24.227866,0.0819,TOI-4757.01,False,True
2,5.7627112,3.501,9670.0,15.7774,6589.0,1.48,23.0,0.0,0.0,0.0,0.0,95.379267,-16.525572,0.0819,TOI-4758.01,False,True
1,9.6578504,5.943,2300.0,9.98401,5557.0,2.09,23.0,0.0,0.0,0.0,0.0,95.934296,-24.024654,0.0819,TOI-4759.01,False,True
2,3.0629783,3.0551871,4201.1811431,14.5105081,7691.0,2.05,23.0,0.0,0.0,0.0,0.0,99.581416,-47.613867,0.0819,TOI-476.01,False,True
2,7.7223185,3.344,11390.0,3.55,8539.7,1.017,23.0,0.0,0.0,0.0,0.0,94.324291,9.637445,0.0819,TOI-4760.01,False,True
2,3.7863767,5.123,2190.0,9.94411,6892.9,2.16,23.0,0.0,0.0,0.0,0.0,109.574595,14.11587,0.0819,TOI-4761.01,False,True
2,4.3591525,3.559,1030.0,3.61577,5866.0,1.2,23.0,0.0,0.0,0.0,0.0,100.058596,-6.932085,0.0819,TOI-4762.01,False,True
2,5.8679992,5.605,4550.0,14.2889,7054.0,2.16,23.0,0.0,0.0,0.0,0.0,93.720773,-10.854988,0.0819,TOI-4763.01,False,True
2,1.6025971,2.212,13050.0,10.4975,5164.0,0.95,23.0,0.0,0.0,0.0,0.0,105.093951,-1.483723,0.0819,TOI-4764.01,False,True
2,16.3734954,5.022,7810.0,3.55,5809.3,1.017,23.0,0.0,0.0,0.0,0.0,88.432309,-38.031221,0.0819,TOI-4765.01,False,True
2,1.9326573,1.6191056,14051.9827876,10.5088307,4909.0,0.861743,23.0,0.0,0.0,0.0,0.0,117.097528,2.111455,0.0819,TOI-4766.01,False,True
2,2.7319222,3.913,3880.0,13.2415,5473.0,2.08,23.0,0.0,0.0,0.0,0.0,104.997787,-36.319389,0.0819,TOI-4767.01,False,True
2,7.2644599,3.233,7988.0,15.0763,6617.0,1.64,23.0,0.0,0.0,0.0,0.0,112.650574,-28.912866,0.0819,TOI-4768.01,False,True
2,2.8636452,3.402,8590.0,3.55,8675.5,1.017,23.0,0.0,0.0,0.0,0.0,116.285722,-14.337636,0.0819,TOI-4769.01,False,True
2,1.9491813,3.119,11670.0,15.8333,6472.0,1.36,23.0,0.0,0.0,0.0,0.0,111.76498,-32.185807,0.0819,TOI-4770.01,False,True
2,2.8894603,2.561,17030.0,13.0354,5604.0,0.97,23.0,0.0,0.0,0.0,0.0,124.547133,2.581065,0.0819,TOI-4772.01,False,True
2,1.7454828,1.923273,6919.1303309,14.1453349,6674.0,1.4871401,23.0,0.0,0.0,0.0,0.0,114.942649,-21.485618,0.0819,TOI-4773.01,False,True
2,8.6000244,3.974,1620.0,4.55822,5700.8,1.14,23.0,0.0,0.0,0.0,0.0,100.707817,-41.409593,0.0819,TOI-4774.01,False,True
2,2.4732088,2.244,2740.0,15.4982,6643.0,1.87,23.0,0.0,0.0,0.0,0.0,110.784874,-22.439744,0.0819,TOI-4775.01,False,True
2,10.4137997,3.774,6720.0,10.0431,6079.0,1.2,23.0,0.0,0.0,0.0,0.0,125.554446,-25.067535,0.0819,TOI-4776.01,False,True
2,2.9588764,2.682,12900.0,14.8585,6041.0,1.13,23.0,0.0,0.0,0.0,0.0,122.05312,-9.487219,0.0819,TOI-4777.01,False,True
2,3.8074213,4.4775157,8643.7888966,15.4202705,5296.0,1.56375,23.0,0.0,0.0,0.0,0.0,122.342233,-34.567284,0.0819,TOI-4778.01,False,True
2,10.7490194,2.256,9240.0,11.4707,5424.0,1.14,23.0,0.0,0.0,0.0,0.0,102.329632,-43.739862,0.0819,TOI-4779.01,False,True
0,2.921685,3.17791,17562.44572,19.091127,6332.0,1.37266,23.0,0.0,0.0,0.0,0.0,100.158863,-27.571261,0.0819,TOI-478.01,False,True
2,4.6942884,3.224,5310.0,16.4932,6400.0,2.03,23.0,0.0,0.0,0.0,0.0,93.862256,-42.39217,0.0819,TOI-4780.01,False,True
2,1.9055614,1.726,5841.0,3.55,6071.0,1.017,23.0,0.0,0.0,0.0,0.0,121.782131,-18.726765,0.0819,TOI-4781.01,False,True
2,3.3583921,2.644,9170.0,8.84831,5177.0,0.91,23.0,0.0,0.0,0.0,0.0,109.730884,-15.760907,0.0819,TOI-4784.01,False,True
2,6.4311106,2.385,5930.0,11.4436,6741.0,1.45,23.0,0.0,0.0,0.0,0.0,126.577821,-10.504751,0.0819,TOI-4785.01,False,True
2,5.6984189,4.475,4031.0,10.8479,7528.0,1.74,23.0,0.0,0.0,0.0,0.0,116.590947,-25.156426,0.0819,TOI-4786.01,False,True
2,3.5037708,2.716,6140.0,13.0482,6107.0,1.42,23.0,0.0,0.0,0.0,0.0,120.578645,-19.507612,0.0819,TOI-4787.01,False,True
