disposition,period,duration,transit_depth,planet_radius,star_temp,star_radius,model_snr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,source_kepler,source_tess
1,50.819331,3.3823499999999997,540.0,2.16538589,5410.0,0.837459,30.5,0.0,0.0,0.0,0.0,False,False
1,5.840002,1.884,540.0,2.231,3660.0,0.473,30.5,0.0,0.0,0.0,0.0,False,False
1,5.83977,1.88,540.0,2.27,3580.0,0.473,30.5,0.0,0.0,0.0,0.0,False,False
1,19.66365,2.92,540.0,2.77,3580.0,0.473,30.5,0.0,0.0,0.0,0.0,False,False
1,19.660302,2.618,540.0,2.668,3660.0,0.473,30.5,0.0,0.0,0.0,0.0,False,False
1,2.36840828,2.455,0.025,2.86,5394.0,0.930331,30.5,0.0,0.0,0.0,0.0,False,False
1,2.369193,1.94904,540.0,1.62,5481.0,0.91,30.5,0.0,0.0,0.0,0.0,False,False
1,2.369019,2.34,0.03194,1.67,5699.0,0.914,30.5,0.0,0.0,0.0,0.0,False,False
1,2.369172,2.266,540.0,1.71,5477.0,0.977,30.5,0.0,0.0,0.0,0.0,False,False
1,2.36902,2.3088,0.0287,1.70824866,5420.0,0.92,30.5,0.0,0.0,0.0,0.0,False,False
1,2.369008,3.3823499999999997,540.0,1.66165565,5509.0,0.889069,30.5,0.0,0.0,0.0,0.0,False,False
1,2.3690438,2.3,0.0338,1.63,5261.0,0.81,30.5,0.0,0.0,0.0,0.0,False,False
1,2.36906,3.3823499999999997,540.0,1.676,5435.0,0.924,30.5,0.0,0.0,0.0,0.0,False,False
1,0.658524,0.33336,0.18,3.3,4285.0,0.703,30.5,0.0,0.0,0.0,0.0,False,False
1,7.814,2.256,0.0085,0.705,4285.0,0.703,30.5,0.0,0.0,0.0,0.0,False,False
1,14.69808003166,3.7370696,0.18976641,3.17788403,4362.0,0.733789,30.5,0.0,0.0,0.0,0.0,False,False
1,14.6982,3.3823499999999997,540.0,2.86,4285.0,0.703,30.5,0.0,0.0,0.0,0.0,False,False
1,14.697,3.408,0.1465,2.93,4285.0,0.703,30.5,0.0,0.0,0.0,0.0,False,False
1,19.48348329613,4.6663301,0.15096833,3.54834332,4362.0,0.733789,30.5,0.0,0.0,0.0,0.0,False,False
1,19.482,3.6648,0.127,2.73,4285.0,0.703,30.5,0.0,0.0,0.0,0.0,False,False
1,2.151676,1.97,540.0,1.5,5106.0,0.78,30.5,0.0,0.0,0.0,0.0,False,False
1,2.15228,2.424,0.0398,1.61,5699.0,0.773,30.5,0.0,0.0,0.0,0.0,False,False
1,2.151894,3.3823499999999997,540.0,1.41,5068.0,0.78,30.5,0.0,0.0,0.0,0.0,False,False
1,9.327527,3.35,540.0,2.69,5106.0,0.78,30.5,0.0,0.0,0.0,0.0,False,False
1,9.325,2.87688,0.0923,2.86,5035.99,0.801255,30.5,0.0,0.0,0.0,0.0,False,False
1,9.32705,4.08,0.1239,3.63,5699.0,0.773,30.5,0.0,0.0,0.0,0.0,False,False
1,9.33155684,3.95,0.134,2.86,5035.99,0.801255,30.5,0.0,0.0,0.0,0.0,False,False
1,9.325429,3.3823499999999997,0.081,2.14,5699.0,0.713,30.5,0.0,0.0,0.0,0.0,False,False
1,9.3261,2.8104,540.0,3.1,5699.0,0.78,30.5,0.0,0.0,0.0,0.0,False,False
1,9.326841,3.3823499999999997,540.0,2.69,5068.0,0.78,30.5,0.0,0.0,0.0,0.0,False,False
1,4.52905,2.832,0.0531,1.85,5699.0,0.773,30.5,0.0,0.0,0.0,0.0,False,False
1,4.528598,2.57,540.0,1.49,5106.0,0.78,30.5,0.0,0.0,0.0,0.0,False,False
1,6.131243,2.54,540.0,1.33,5106.0,0.78,30.5,0.0,0.0,0.0,0.0,False,False
1,6.13174,2.448,0.0436,1.72,5699.0,0.773,30.5,0.0,0.0,0.0,0.0,False,False
1,26.27057,4.62,540.0,2.23,5106.0,0.78,30.5,0.0,0.0,0.0,0.0,False,False
1,26.2678,4.848,0.1025,2.6,5699.0,0.773,30.5,0.0,0.0,0.0,0.0,False,False
1,4.144937,2.7096,540.0,1.4,5699.0,1.28,30.5,0.0,0.0,0.0,0.0,False,False
1,4.144,2.71704,0.0078,2.86,6177.44,1.49612,30.5,0.0,0.0,0.0,0.0,False,False
1,4.145398,3.3823499999999997,540.0,1.1956395,6035.0,1.309274,30.5,0.0,0.0,0.0,0.0,False,False
1,4.144965,3.3823499999999997,540.0,1.57,6209.0,1.45,30.5,0.0,0.0,0.0,0.0,False,False
1,6.771315,2.802,540.0,5.36,5797.0,1.03,30.5,0.0,0.0,0.0,0.0,False,False
1,6.77131,3.3823499999999997,540.0,5.77,5422.0,0.88,30.5,0.0,0.0,0.0,0.0,False,False
1,6.77145,3.3823499999999997,540.0,4.45,5320.0,0.85,30.5,0.0,0.0,0.0,0.0,False,False
1,6.7713411,2.836,0.293,5.07965,5231.0,0.89,30.5,0.0,0.0,0.0,0.0,False,False
1,6.771375,2.856,0.2804,5.05,5699.0,0.932,30.5,0.0,0.0,0.0,0.0,False,False
1,6.771389,3.3823499999999997,540.0,4.58049508,5368.0,0.855055,30.5,0.0,0.0,0.0,0.0,False,False
1,6.771347,3.3823499999999997,540.0,4.74,5246.0,0.876,30.5,0.0,0.0,0.0,0.0,False,False
1,6.77093147,3.032,0.267,2.86,5231.0,0.89254,30.5,0.0,0.0,0.0,0.0,False,False
1,6.771315,3.3823499999999997,540.0,4.48,5248.0,0.885,30.5,0.0,0.0,0.0,0.0,False,False
1,6.7714021,2.87,0.282,4.68,5247.0,0.81,30.5,0.0,0.0,0.0,0.0,False,False
1,1.543041,1.7592,540.0,1.5,5699.0,0.82,30.5,0.0,0.0,0.0,0.0,False,False
1,1.543452,1.644,0.0286,1.3,5699.0,0.735,30.5,0.0,0.0,0.0,0.0,False,False
1,1.543069,3.3823499999999997,540.0,1.38,4877.0,0.77,30.5,0.0,0.0,0.0,0.0,False,False
1,4.4,1.45608,0.1297,2.86,4712.91,0.826001,30.5,0.0,0.0,0.0,0.0,False,False
1,4.400037,1.56,540.0,3.3,5699.0,0.82,30.5,0.0,0.0,0.0,0.0,False,False
1,4.399871,1.2768,0.1076,2.8,4810.0,0.772,30.5,0.0,0.0,0.0,0.0,False,False
1,4.39883617,1.98,0.132,2.86,4712.91,0.826001,30.5,0.0,0.0,0.0,0.0,False,False
1,4.399739,1.692,0.1682,3.01,5699.0,0.735,30.5,0.0,0.0,0.0,0.0,False,False
1,4.400028,3.3823499999999997,540.0,2.95,4877.0,0.77,30.5,0.0,0.0,0.0,0.0,False,False
1,8.562421,3.3823499999999997,540.0,7.28,5644.0,0.99,30.5,0.0,0.0,0.0,0.0,False,False
1,8.56394776,3.51,0.524,2.86,5545.28,1.02304,30.5,0.0,0.0,0.0,0.0,False,False
1,8.562,2.97504,0.4581,2.86,5545.28,1.02304,30.5,0.0,0.0,0.0,0.0,False,False
1,8.562405,3.24,540.0,6.0,5699.0,0.83,30.5,0.0,0.0,0.0,0.0,False,False
1,8.56232889439,3.0961685,0.43214695,6.92239107,5545.3,1.02304,30.5,0.0,0.0,0.0,0.0,False,False
1,8.56222,3.2568,0.5513,6.89,5699.0,0.928,30.5,0.0,0.0,0.0,0.0,False,False
1,14.452,3.31992,0.1035,2.86,5363.56,0.817851,30.5,0.0,0.0,0.0,0.0,False,False
1,14.453513,3.4704,540.0,2.7,5699.0,0.74,30.5,0.0,0.0,0.0,0.0,False,False
1,14.4536756,3.3823499999999997,540.0,3.13,5397.0,0.83,30.5,0.0,0.0,0.0,0.0,False,False
1,14.45107,3.624,0.1225,2.96,5699.0,0.802,30.5,0.0,0.0,0.0,0.0,False,False
1,14.454034,2.736,0.1374,3.2,5490.0,0.802,30.5,0.0,0.0,0.0,0.0,False,False
1,14.453533,3.3823499999999997,540.0,2.91,5419.0,0.81,30.5,0.0,0.0,0.0,0.0,False,False
1,14.45182127,3.22,0.118,2.86,5363.56,0.817851,30.5,0.0,0.0,0.0,0.0,False,False
1,11.716603,5.1912,540.0,4.2,5699.0,0.86,30.5,0.0,0.0,0.0,0.0,False,False
1,11.722103,3.7104,0.0958,2.8,5170.0,0.838,30.5,0.0,0.0,0.0,0.0,False,False
1,11.71571445,4.358,0.111,2.86,5051.83,0.86968,30.5,0.0,0.0,0.0,0.0,False,False
1,11.7195663,3.3823499999999997,540.0,3.05,5161.0,0.85,30.5,0.0,0.0,0.0,0.0,False,False
1,11.716332,3.3823499999999997,540.0,4.42,5200.0,0.84,30.5,0.0,0.0,0.0,0.0,False,False
1,11.722228,3.3823499999999997,0.1296,2.7,5699.0,0.799,30.5,0.0,0.0,0.0,0.0,False,False
1,11.71885,4.872,0.1434,3.34,5699.0,0.872,30.5,0.0,0.0,0.0,0.0,False,False
1,11.72,4.40592,0.1051,2.86,5051.83,0.86968,30.5,0.0,0.0,0.0,0.0,False,False
1,14.133427,3.3823499999999997,540.0,2.32120418,5098.0,0.747608,30.5,0.0,0.0,0.0,0.0,False,False
1,14.130142,3.3823499999999997,0.0942,2.41,5699.0,0.794,30.5,0.0,0.0,0.0,0.0,False,False
1,14.129,3.39912,0.0854,2.86,5024.37,0.734473,30.5,0.0,0.0,0.0,0.0,False,False
1,14.130184,3.2304,540.0,2.2,5699.0,0.74,30.5,0.0,0.0,0.0,0.0,False,False
1,14.11544241,4.192,0.083,2.86,5024.37,0.734473,30.5,0.0,0.0,0.0,0.0,False,False
1,14.13168,3.648,0.0974,2.18,5699.0,0.7209,30.5,0.0,0.0,0.0,0.0,False,False
1,14.129714,3.3823499999999997,540.0,2.2,5065.0,0.74,30.5,0.0,0.0,0.0,0.0,False,False
1,14.1330314,3.3823499999999997,540.0,2.08,5044.0,0.7,30.5,0.0,0.0,0.0,0.0,False,False
1,3.280961,3.3823499999999997,540.0,2.24,4812.0,0.73,30.5,0.0,0.0,0.0,0.0,False,False
1,3.28102986099,1.9734854,0.1163604,2.50448263,4783.6,0.735345,30.5,0.0,0.0,0.0,0.0,False,False
1,3.280948,1.908,0.0968,2.26,5699.0,0.704,30.5,0.0,0.0,0.0,0.0,False,False
1,3.28046294,2.264,0.083,2.86,4783.55,0.735345,30.5,0.0,0.0,0.0,0.0,False,False
1,3.280858,3.3823499999999997,540.0,2.128688,4822.0,0.727072,30.5,0.0,0.0,0.0,0.0,False,False
1,3.280926,1.9296,540.0,2.3,5699.0,0.75,30.5,0.0,0.0,0.0,0.0,False,False
1,3.2809626,3.3823499999999997,540.0,2.34,4841.0,0.69,30.5,0.0,0.0,0.0,0.0,False,False
1,3.281,1.78992,0.077,2.86,4783.55,0.735345,30.5,0.0,0.0,0.0,0.0,False,False
1,8.438635,2.34,540.0,2.5,5699.0,0.75,30.5,0.0,0.0,0.0,0.0,False,False
1,8.438,2.02896,0.084,2.86,4783.55,0.735345,30.5,0.0,0.0,0.0,0.0,False,False
1,8.4388385,3.3823499999999997,540.0,2.21,4841.0,0.69,30.5,0.0,0.0,0.0,0.0,False,False
1,8.438756,3.3823499999999997,540.0,2.34,4812.0,0.73,30.5,0.0,0.0,0.0,0.0,False,False
1,8.43903,2.448,0.1095,2.51,5699.0,0.704,30.5,0.0,0.0,0.0,0.0,False,False
1,8.43889970961,2.5274041,0.12692031,3.01612551,4783.6,0.735345,30.5,0.0,0.0,0.0,0.0,False,False
1,18.718269,3.3823499999999997,540.0,3.77,5139.0,0.85,30.5,0.0,0.0,0.0,0.0,False,False
1,18.7132,6.888,0.1816,3.63,5699.0,0.816,30.5,0.0,0.0,0.0,0.0,False,False
1,18.717631,6.48,540.0,3.2,5699.0,0.77,30.5,0.0,0.0,0.0,0.0,False,False
1,18.711,5.97192,0.1305,2.86,4843.0,0.890703,30.5,0.0,0.0,0.0,0.0,False,False
1,6.326763,3.3823499999999997,540.0,2.07,5741.0,0.97,30.5,0.0,0.0,0.0,0.0,False,False
1,6.32668003682,2.0310601,0.05208002,2.29015537,5673.0,0.975383,30.5,0.0,0.0,0.0,0.0,False,False
1,6.327,1.67496,0.0322,2.86,5673.0,0.975383,30.5,0.0,0.0,0.0,0.0,False,False
1,6.32677,3.3823499999999997,540.0,2.23,5705.0,0.952,30.5,0.0,0.0,0.0,0.0,False,False
1,6.326768,1.9656,0.0418,2.18575124,5680.0,0.973,30.5,0.0,0.0,0.0,0.0,False,False
1,6.3297696,2.486,0.042,2.86,5673.0,0.975383,30.5,0.0,0.0,0.0,0.0,False,False
1,6.326796,1.8288,540.0,2.2,5699.0,1.01,30.5,0.0,0.0,0.0,0.0,False,False
1,6.32669,1.944,0.045,2.16,5699.0,0.974,30.5,0.0,0.0,0.0,0.0,False,False
1,6.326674,3.3823499999999997,540.0,2.12171156,5733.0,0.946965,30.5,0.0,0.0,0.0,0.0,False,False
1,3.334966,3.3823499999999997,540.0,2.98,6747.0,1.61,30.5,0.0,0.0,0.0,0.0,False,False
1,3.333,3.792,0.0268,2.86,5557.0,1.70729,30.5,0.0,0.0,0.0,0.0,False,False
1,3.335115,3.48,540.0,1.6,5699.0,0.9,30.5,0.0,0.0,0.0,0.0,False,False
1,3.33253,3.936,0.0374,3.63,5699.0,1.766,30.5,0.0,0.0,0.0,0.0,False,False
1,7.125,2.814,0.0153,2.86,5425.98,0.894218,30.5,0.0,0.0,0.0,0.0,False,False
1,7.122605,3.3823499999999997,540.0,1.21,5558.0,0.86,30.5,0.0,0.0,0.0,0.0,False,False
1,7.12471,3.072,0.0207,1.244,5699.0,0.857,30.5,0.0,0.0,0.0,0.0,False,False
1,7.122297,3.1392,540.0,1.0,5699.0,0.76,30.5,0.0,0.0,0.0,0.0,False,False
1,2.260455,3.3823499999999997,540.0,2.32,3214.0,0.288,30.5,0.0,0.0,0.0,0.0,False,False
1,2.260404,0.984,0.675,1.52,5699.0,0.184,30.5,0.0,0.0,0.0,0.0,False,False
1,2.260438,3.3823499999999997,540.0,2.45,3290.0,0.28,30.5,0.0,0.0,0.0,0.0,False,False
1,2.26026548696,1.0103493,0.61296788,2.72623736,3236.0,0.341024,30.5,0.0,0.0,0.0,0.0,False,False
1,2.2604455,0.9816,0.664,2.56,3214.0,0.288,30.5,0.0,0.0,0.0,0.0,False,False
1,2.2604439,0.99,0.642,1.6,2997.0,0.18,30.5,0.0,0.0,0.0,0.0,False,False
1,2.260435,3.3823499999999997,540.0,2.3,3292.75,0.279867,30.5,0.0,0.0,0.0,0.0,False,False
1,19.89526,8.267,540.0,7.5,5500.0,1.28,30.5,0.0,0.0,0.0,0.0,False,False
1,19.895202,3.3823499999999997,540.0,7.67,5742.0,1.28,30.5,0.0,0.0,0.0,0.0,False,False
1,19.894641,3.3823499999999997,540.0,5.55493874,5767.0,1.06414,30.5,0.0,0.0,0.0,0.0,False,False
1,19.89531,8.2776,0.3463,8.01,5699.0,1.367,30.5,0.0,0.0,0.0,0.0,False,False
1,19.895,3.3823499999999997,540.0,7.46,5741.0,1.279,30.5,0.0,0.0,0.0,0.0,False,False
1,19.895268,8.1888,540.0,8.5,5699.0,1.45,30.5,0.0,0.0,0.0,0.0,False,False
1,8.687812,2.7096,1.2388,7.36,5699.0,0.664,30.5,0.0,0.0,0.0,0.0,False,False
1,8.687721,3.3823499999999997,540.0,8.18,4812.0,0.76,30.5,0.0,0.0,0.0,0.0,False,False
1,8.687708,2.7504,540.0,8.1,5699.0,0.75,30.5,0.0,0.0,0.0,0.0,False,False
1,4.169783,3.3823499999999997,540.0,2.5,5499.0,1.0,30.5,0.0,0.0,0.0,0.0,False,False
1,4.169746,2.7312,540.0,2.7,5699.0,0.93,30.5,0.0,0.0,0.0,0.0,False,False
1,4.17032,2.88,0.0935,3.19,5699.0,1.013,30.5,0.0,0.0,0.0,0.0,False,False
1,4.169836,3.3823499999999997,540.0,2.82,5523.0,0.94,30.5,0.0,0.0,0.0,0.0,False,False
1,1.921111,1.8288,0.1967,3.23,5699.0,0.709,30.5,0.0,0.0,0.0,0.0,False,False
1,1.921036,3.3823499999999997,540.0,3.52,5060.0,0.82,30.5,0.0,0.0,0.0,0.0,False,False
1,1.921076,1.7496,540.0,3.8,5699.0,0.86,30.5,0.0,0.0,0.0,0.0,False,False
1,4.7948642,2.245,0.228,3.3985,4072.0,0.65,30.5,0.0,0.0,0.0,0.0,False,False
1,4.7948599,3.3823499999999997,540.0,2.86,4140.0,0.607,30.5,0.0,0.0,0.0,0.0,False,False
1,4.795069,2.147,540.0,2.78,4140.0,0.607,30.5,0.0,0.0,0.0,0.0,False,False
1,3.471745,2.18,0.097,2.59,4975.0,0.787,30.5,0.0,0.0,0.0,0.0,False,False
1,3.4715644,2.13,0.105,2.65245,5144.5,0.77,30.5,0.0,0.0,0.0,0.0,False,False
1,7.138048,2.52,0.21,3.53,4975.0,0.787,30.5,0.0,0.0,0.0,0.0,False,False
1,7.1385672,2.464,0.2064,3.60516,5144.5,0.77,30.5,0.0,0.0,0.0,0.0,False,False
1,10.45582,2.504,0.1,2.48,4975.0,0.787,30.5,0.0,0.0,0.0,0.0,False,False
1,14.76289,2.3,0.068,1.95,4975.0,0.787,30.5,0.0,0.0,0.0,0.0,False,False
1,27.359,3.0,0.112,2.1,3926.0,0.62,30.5,0.0,0.0,0.0,0.0,False,False
1,14.89329,3.3823499999999997,540.0,9.33708092,5695.0,1.07,30.5,0.0,0.0,0.0,0.0,False,False
1,14.893291,3.3823499999999997,540.0,9.494023,5695.0,1.07,30.5,0.0,0.0,0.0,0.0,False,False
1,31.3888,2.3376,0.1531,1.25,5699.0,0.312,30.5,0.0,0.0,0.0,0.0,False,False
1,31.393463,2.112,540.0,1.9,3341.0,0.32,30.5,0.0,0.0,0.0,0.0,False,False
1,13.15628,3.92592,540.0,3.2,3809.0,0.38,30.5,0.0,0.0,0.0,0.0,False,False
1,13.156974,3.93,0.778,5.19,3816.0,0.54,30.5,0.0,0.0,0.0,0.0,False,False
1,13.15727,3.8736,0.7619,10.83,5699.0,1.24,30.5,0.0,0.0,0.0,0.0,False,False
1,13.156969,4.032,540.0,9.1,5529.0,1.025,30.5,0.0,0.0,0.0,0.0,False,False
1,3.25883406,3.3823499999999997,540.0,2.86,5358.0,0.86,30.5,0.0,0.0,0.0,0.0,False,False
1,3.2588321,2.22,540.0,13.33871,5358.0,0.86,30.5,0.0,0.0,0.0,0.0,False,False
1,3.2589263,2.13,1.884,11.209,5222.0,0.748,30.5,0.0,0.0,0.0,0.0,False,False
1,3.258824,3.3823499999999997,540.0,12.05607716,5392.0,0.857501,30.5,0.0,0.0,0.0,0.0,False,False
1,3.25883164155,2.2220346,2.27432338,12.87148683,5387.06,0.817114,30.5,0.0,0.0,0.0,0.0,False,False
1,3.258768,2.071,540.0,11.42,5323.0,0.85,30.5,0.0,0.0,0.0,0.0,False,False
1,3.2588315,3.3823499999999997,540.0,2.86,5358.0,0.86,30.5,0.0,0.0,0.0,0.0,False,False
1,3.258813,2.196,1.9011,11.38,5699.0,0.807,30.5,0.0,0.0,0.0,0.0,False,False
1,3.2591993,2.18,1.762,2.86,5387.06,0.817114,30.5,0.0,0.0,0.0,0.0,False,False
1,9.21165,4.96,540.0,3.06,6302.0,1.511,30.5,0.0,0.0,0.0,0.0,False,False
1,6.5886877,3.3823499999999997,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,False,False
1,6.5886877,3.3823499999999997,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,0.0,0.0,False,False
1,48.36685,8.14,540.0,11.276254,6302.0,1.511,30.5,0.0,0.0,0.0,0.0,False,False
1,2.225,3.3823499999999997,540.0,1.582,5520.0,0.904,30.5,0.0,0.0,0.0,0.0,False,False
1,2.2251639,1.545,0.0284,1.50436,5509.0,0.92,30.5,0.0,0.0,0.0,0.0,False,False
1,2.225177,1.719,540.0,1.589,5520.0,0.899,30.5,0.0,0.0,0.0,0.0,False,False
1,2.225177,3.3823499999999997,540.0,1.589,5520.0,0.934,30.5,0.0,0.0,0.0,0.0,False,False
1,16.9841,3.66,540.0,2.63,5725.0,1.09,30.5,0.0,0.0,0.0,0.0,False,False
1,13.1225,3.98,540.0,2.45,5532.0,0.947,30.5,0.0,0.0,0.0,0.0,False,False
1,2.50387,2.6,540.0,1.66,5612.0,1.2,30.5,0.0,0.0,0.0,0.0,False,False
1,4.0248883,2.5104,2.1878,9.56,5699.0,0.665,30.5,0.0,0.0,0.0,0.0,False,False
1,4.0248735,2.384,2.3775,11.6786,4492.0,0.75,30.5,0.0,0.0,0.0,0.0,False,False
1,4.02488968,3.3823499999999997,540.0,2.86,4444.0,0.7,30.5,0.0,0.0,0.0,0.0,False,False
1,4.024881,2.4792,540.0,10.3,5699.0,0.73,30.5,0.0,0.0,0.0,0.0,False,False
1,4.024867,2.4984,540.0,10.054473,4444.0,0.7,30.5,0.0,0.0,0.0,0.0,False,False
1,10.05443,2.52,540.0,1.44,3841.0,0.371,30.5,0.0,0.0,0.0,0.0,False,False
1,10.054626,3.3823499999999997,540.0,2.14,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,10.05429,2.563,540.0,2.078,5699.0,0.553,30.5,0.0,0.0,0.0,0.0,False,False
1,10.054544,3.3823499999999997,540.0,2.08,5699.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,10.05448,3.3823499999999997,540.0,1.98,3951.0,0.52,30.5,0.0,0.0,0.0,0.0,False,False
1,10.05449,2.726,540.0,2.18,3896.0,0.56,30.5,0.0,0.0,0.0,0.0,False,False
1,10.054626,3.3823499999999997,540.0,2.25,3835.0,0.6,30.5,0.0,0.0,0.0,0.0,False,False
1,10.05467,2.6208,0.1416,1.45,5699.0,0.371,30.5,0.0,0.0,0.0,0.0,False,False
1,10.05403,3.3823499999999997,540.0,2.14,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,10.05403,2.553,540.0,2.14,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,10.0546535,3.3823499999999997,540.0,2.078,3844.0,0.546,30.5,0.0,0.0,0.0,0.0,False,False
1,10.05460031054,2.640621,0.132102,2.11286662,3920.0,0.550856,30.5,0.0,0.0,0.0,0.0,False,False
1,10.05454,3.3823499999999997,540.0,2.29,3835.0,0.6,30.5,0.0,0.0,0.0,0.0,False,False
1,10.054374,2.61,0.145,2.4,3927.0,0.58,30.5,0.0,0.0,0.0,0.0,False,False
1,10.054626,3.3823499999999997,540.0,2.86,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,10.05176778,3.052,0.145,2.86,3920.0,0.550856,30.5,0.0,0.0,0.0,0.0,False,False
1,24.6435,3.38,540.0,1.18,3841.0,0.371,30.5,0.0,0.0,0.0,0.0,False,False
1,24.64745,3.3823499999999997,540.0,1.56,3951.0,0.52,30.5,0.0,0.0,0.0,0.0,False,False
1,24.64671,3.6,0.0822,1.18,5699.0,0.371,30.5,0.0,0.0,0.0,0.0,False,False
1,24.646729,3.3823499999999997,540.0,1.582,3844.0,0.546,30.5,0.0,0.0,0.0,0.0,False,False
1,24.646582,3.3823499999999997,540.0,1.69,3835.0,0.6,30.5,0.0,0.0,0.0,0.0,False,False
1,24.64638,3.3823499999999997,540.0,1.77,3835.0,0.6,30.5,0.0,0.0,0.0,0.0,False,False
1,24.646582,3.3823499999999997,540.0,2.86,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,24.646582,3.3823499999999997,540.0,1.72,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,24.6454,3.3823499999999997,540.0,1.72,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,24.64638,3.3823499999999997,540.0,1.69,5699.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,24.6454,3.428,540.0,1.72,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,24.645013,3.61,0.0916,1.9,3927.0,0.58,30.5,0.0,0.0,0.0,0.0,False,False
1,24.6491,3.3823499999999997,540.0,1.644,5699.0,0.553,30.5,0.0,0.0,0.0,0.0,False,False
1,24.64354,3.633,540.0,1.85,3896.0,0.56,30.5,0.0,0.0,0.0,0.0,False,False
1,44.5631,3.98,540.0,1.52,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,44.55603,3.3823499999999997,540.0,1.458,3844.0,0.546,30.5,0.0,0.0,0.0,0.0,False,False
1,44.55983,4.325,540.0,1.51,3896.0,0.56,30.5,0.0,0.0,0.0,0.0,False,False
1,44.55612,4.17,540.0,2.86,3920.0,0.550856,30.5,0.0,0.0,0.0,0.0,False,False
1,44.55765,3.3823499999999997,540.0,1.61,5699.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,44.5574,4.512,0.0782,1.11,5699.0,0.371,30.5,0.0,0.0,0.0,0.0,False,False
1,44.5631,3.3823499999999997,540.0,1.52,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,44.55764,3.3823499999999997,540.0,1.65,3835.0,0.6,30.5,0.0,0.0,0.0,0.0,False,False
1,44.55646,3.3823499999999997,540.0,2.86,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,44.556456,3.3823499999999997,540.0,1.52,3896.0,0.561,30.5,0.0,0.0,0.0,0.0,False,False
1,44.5609,4.04,540.0,0.96,3841.0,0.371,30.5,0.0,0.0,0.0,0.0,False,False
1,44.5705,4.07,540.0,1.53,5699.0,0.553,30.5,0.0,0.0,0.0,0.0,False,False
1,44.56115,4.04,0.0731,1.7,3927.0,0.58,30.5,0.0,0.0,0.0,0.0,False,False
1,44.556456,3.3823499999999997,540.0,1.62,3835.0,0.6,30.5,0.0,0.0,0.0,0.0,False,False
1,4.09847804,3.3823499999999997,540.0,2.86,5425.0,0.844,30.5,0.0,0.0,0.0,0.0,False,False
1,4.098506,2.241,540.0,12.3,5567.0,0.92,30.5,0.0,0.0,0.0,0.0,False,False
1,4.09847409321,2.323409,1.68699465,14.83669218,5198.0,1.06395,30.5,0.0,0.0,0.0,0.0,False,False
1,4.098492,3.3823499999999997,540.0,12.65164357,5574.0,0.909346,30.5,0.0,0.0,0.0,0.0,False,False
1,4.09803132,2.4,1.702,2.86,5198.0,1.06395,30.5,0.0,0.0,0.0,0.0,False,False
1,4.09849,3.3823499999999997,540.0,11.982421,5575.0,0.839,30.5,0.0,0.0,0.0,0.0,False,False
1,4.0984897,2.3976,1.7119,13.14,5699.0,0.921,30.5,0.0,0.0,0.0,0.0,False,False
1,4.098507,2.355,540.0,13.405964,5581.0,0.941,30.5,0.0,0.0,0.0,0.0,False,False
1,4.0984791,3.3823499999999997,540.0,2.86,5425.0,0.844,30.5,0.0,0.0,0.0,0.0,False,False
1,4.098503,2.3208,1.603,11.646151,5425.0,0.844,30.5,0.0,0.0,0.0,0.0,False,False
1,3.38631713618,3.2671057,0.62598518,2.86,5780.0,0.987,30.5,0.0,0.0,0.0,0.0,False,False
1,3.38628,3.09,540.0,9.916,6100.0,1.24,30.5,0.0,0.0,0.0,0.0,False,False
1,1.25785,3.3823499999999997,540.0,2.86,5412.0,0.986,30.5,0.0,0.0,0.0,0.0,False,False
1,1.2578542,0.809,540.0,34.0,5465.0,0.9,30.5,0.0,0.0,0.0,0.0,False,False
1,1.25785,0.9816,540.0,11.88154,5280.0,0.78,30.5,0.0,0.0,0.0,0.0,False,False
1,1.25784906,3.3823499999999997,540.0,46.0,5340.0,1.138,30.5,0.0,0.0,0.0,0.0,False,False
1,1.2578332,0.931,0.716,2.86,5340.0,1.02904,30.5,0.0,0.0,0.0,0.0,False,False
1,1.25784887,3.3823499999999997,540.0,2.86,5280.0,0.78,30.5,0.0,0.0,0.0,0.0,False,False
1,1.2578493,0.95,0.629,7.0,5251.0,0.81,30.5,0.0,0.0,0.0,0.0,False,False
1,1.25781300511,0.979333,0.73853107,12.57069193,5340.0,1.02904,30.5,0.0,0.0,0.0,0.0,False,False
